sheet,series_key,period,value
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,25Q4-Q1,-27.745931
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,25Q4-Q1,-7.654763
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,25Q4-Q1,4.137081
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,24Q2,-11.5435969508751
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,24Q2,0.499407109830041
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,24Q2,9.66923449785848
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,24Q2,-3.29642127022795
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,24Q2,7.36068531525053
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,24Q2,13.192154213951
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,24Q2,-16.3029528534479
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,24Q2,-3.46016234651026
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,24Q2,7.63619562560298
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,24Q3,-20.187822
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,24Q3,-7.293986
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,24Q3,12.346773
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,24Q3,-21.78145
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,24Q3,-11.340652
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,24Q3,18.605756
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,24Q3,-19.324876
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,24Q3,-5.102725
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,24Q3,8.957548
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,24Q4,-22.141326
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,24Q4,-10.52281
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,24Q4,8.08382
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,24Q4,-21.231
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,24Q4,-12.636841
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,24Q4,11.066508
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,24Q4,-22.64937
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,24Q4,-9.342992
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,24Q4,6.419213
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,25Q1,-20.801647
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,25Q1,-3.351974
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,25Q1,6.974924
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,25Q1,-18.397329
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,25Q1,1.013707
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,25Q1,11.922349
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,25Q1,-22.130596
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,25Q1,-5.765036
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,25Q1,4.240312
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,25Q2,-16.996862
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,25Q2,-2.483426
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,25Q2,10.247313
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,25Q2,-14.518701
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,25Q2,-0.553008
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,25Q2,15.607642
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,25Q2,-18.379898
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,25Q2,-3.560773
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,25Q2,7.255769
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,25Q3,-19.131343
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,25Q3,-5.58746
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,25Q3,7.546926
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,25Q3,-17.555647
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,25Q3,-2.434573
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,25Q3,10.641669
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,25Q3,-19.981907
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,25Q3,-7.289396
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,25Q3,5.876376
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,25Q4,-20.379289
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,25Q4,-6.534731
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,25Q4,7.875348
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,25Q4,-17.644182
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,25Q4,-5.212925
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,25Q4,12.87781
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,25Q4,-21.907503
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,25Q4,-7.273278
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,25Q4,5.080273
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11A.NN.AL.WP,26Q1,-26.494943
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11C.NN.AL.WP,26Q1,-7.64535
Chart_7,SAFE.H.U2.ALL.A.0.0.0.Q11.11D.NN.AL.WP,26Q1,6.914316
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11A.NN.AL.WP,26Q1,-26.513811
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11C.NN.AL.WP,26Q1,-1.673688
Chart_7,SAFE.H.U2.LAR.A.0.0.0.Q11.11D.NN.AL.WP,26Q1,10.366321
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11A.NN.AL.WP,26Q1,-26.484193
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11C.NN.AL.WP,26Q1,-11.047448
Chart_7,SAFE.H.U2.SME.A.0.0.0.Q11.11D.NN.AL.WP,26Q1,4.947684
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q2,-11.5435969508751
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q2,0.499407109830041
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q2,9.66923449785848
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q2,-3.29642127022795
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q2,7.36068531525053
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q2,13.192154213951
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q2,-16.3029528534479
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q2,-3.46016234651026
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q2,7.63619562560298
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q3,-20.187822
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q3,-7.293986
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q3,12.346773
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q3,-21.78145
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q3,-11.340652
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q3,18.605756
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q3,-19.324876
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q3,-5.102725
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q3,8.957548
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q4,-22.141326
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q4,-10.52281
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q4,8.08382
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q4,-21.231
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q4,-12.636841
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q4,11.066508
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,24Q4,-22.64937
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,24Q4,-9.342992
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,24Q4,6.419213
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q1,-20.801647
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q1,-3.351974
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q1,6.974924
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q1,-18.397329
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q1,1.013707
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q1,11.922349
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q1,-22.130596
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q1,-5.765036
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q1,4.240312
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q2,-16.996862
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q2,-2.483426
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q2,10.247313
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q2,-14.518701
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q2,-0.553008
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q2,15.607642
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q2,-18.379898
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q2,-3.560773
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q2,7.255769
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q3,-19.131343
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q3,-5.58746
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q3,7.546926
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q3,-17.555647
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q3,-2.434573
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q3,10.641669
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q3,-19.981907
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q3,-7.289396
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q3,5.876376
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q4,-20.379289
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q4,-6.534731
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q4,7.875348
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q4,-17.644182
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q4,-5.212925
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q4,12.87781
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,25Q4,-21.907503
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,25Q4,-7.273278
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,25Q4,5.080273
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11A.NN.AL.WP,26Q1,-26.494943
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11C.NN.AL.WP,26Q1,-7.64535
Chart_7,SAFE.Q.U2.ALL.A.0.0.0.Q11_G1.11D.NN.AL.WP,26Q1,6.914316
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11A.NN.AL.WP,26Q1,-26.513811
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11C.NN.AL.WP,26Q1,-1.673688
Chart_7,SAFE.Q.U2.LAR.A.0.0.0.Q11_G1.11D.NN.AL.WP,26Q1,10.366321
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11A.NN.AL.WP,26Q1,-26.484193
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11C.NN.AL.WP,26Q1,-11.047448
Chart_7,SAFE.Q.U2.SME.A.0.0.0.Q11_G1.11D.NN.AL.WP,26Q1,4.947684
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,22Q4-Q1,14.59889
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,22Q4-Q1,2.731366
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,22Q4-Q1,1.877908
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,22Q4-Q1,18.29513
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,22Q4-Q1,8.63921
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,22Q4-Q1,1.084477
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,22Q4-Q1,12.47794
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,22Q4-Q1,-1.03927
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,22Q4-Q1,2.382953
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,23Q2-Q3,13.84811
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,23Q2-Q3,0.588243
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,23Q2-Q3,3.409597
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,23Q2-Q3,15.88618
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,23Q2-Q3,4.734969
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,23Q2-Q3,5.856054
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,23Q2-Q3,12.69699
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,23Q2-Q3,-2.00176
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,23Q2-Q3,1.825438
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,23Q4-Q1,12.21371
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,23Q4-Q1,2.071836
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,23Q4-Q1,4.793203
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,23Q4-Q1,12.87406
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,23Q4-Q1,4.718577
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,23Q4-Q1,4.19129
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,23Q4-Q1,11.82384
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,23Q4-Q1,0.321398
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,23Q4-Q1,5.183091
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,24Q2-Q3,12.731436
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,24Q2-Q3,4.430518
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,24Q2-Q3,5.390913
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,24Q2-Q3,11.697166
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,24Q2-Q3,6.294231
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,24Q2-Q3,6.415987
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,24Q2-Q3,13.300742
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,24Q2-Q3,3.28884
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,24Q2-Q3,4.668585
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,24Q4-Q1,14.558956
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,24Q4-Q1,5.810864
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,24Q4-Q1,5.452425
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,24Q4-Q1,20.570404
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,24Q4-Q1,7.12422
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,24Q4-Q1,3.875798
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,24Q4-Q1,11.17163
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,24Q4-Q1,4.973766
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,24Q4-Q1,6.518344
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,25Q2-Q3,13.095698
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,25Q2-Q3,7.71184
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,25Q2-Q3,7.685655
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,25Q2-Q3,14.165716
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,25Q2-Q3,13.666274
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,25Q2-Q3,8.33571
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,25Q2-Q3,12.507195
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,25Q2-Q3,3.896313
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,25Q2-Q3,7.263581
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,25Q4-Q1,10.524345
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,25Q4-Q1,5.375415
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,25Q4-Q1,4.818521
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,25Q4-Q1,14.23543
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,25Q4-Q1,10.094214
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,25Q4-Q1,4.864353
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,25Q4-Q1,8.491759
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,25Q4-Q1,2.580298
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,25Q4-Q1,4.789945
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,24Q2,14.4723839151831
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,24Q2,9.24458805979253
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,24Q2,5.83629270171976
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,24Q2,17.1674646739865
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,24Q2,12.9422872826683
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,24Q2,6.49993369183031
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,24Q2,12.9170819531526
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,24Q2,6.75850908574395
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,24Q2,5.43060246362982
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,24Q3,13.349697
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,24Q3,5.903426
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,24Q3,6.280035
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,24Q3,15.957081
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,24Q3,8.611273
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,24Q3,7.54705
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,24Q3,11.937804
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,24Q3,4.26652
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,24Q3,5.451225
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,24Q4,12.580179
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,24Q4,7.807296
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,24Q4,4.011066
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,24Q4,17.235165
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,24Q4,14.650526
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,24Q4,-0.767498
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,24Q4,9.982281
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,24Q4,3.644428
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,24Q4,7.143571
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,25Q1,13.504711
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11F.NN.AL.WP,25Q1,7.027159
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11G.NN.AL.WP,25Q1,7.047571
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11E.NN.AL.WP,25Q1,18.474671
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11F.NN.AL.WP,25Q1,10.720998
Chart_8,SAFE.H.U2.LAR.A.0.0.0.Q11.11G.NN.AL.WP,25Q1,6.621985
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11E.NN.AL.WP,25Q1,10.757642
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11F.NN.AL.WP,25Q1,4.784171
Chart_8,SAFE.H.U2.SME.A.0.0.0.Q11.11G.NN.AL.WP,25Q1,7.371332
Chart_8,SAFE.H.U2.ALL.A.0.0.0.Q11.11E.NN.AL.WP,25Q2,11.993599
